epoch,loss,PA,mPA,mIOU
38,1.095762014389038,0.5494077855890448,0.5228166167878292,0.4364997955801135
39,1.0992968353358181,0.534690336747603,0.5168619102808986,0.42029396272052755
40,1.0238555669784546,0.5726973793723367,0.5306060177020051,0.4496917963366617
41,1.0347287546504627,0.5687278400767933,0.5402218910041318,0.46960519136072515
42,1.0480400757356123,0.5871888940984552,0.570399121963419,0.47512793534604664
43,1.1097183227539062,0.5374020663174716,0.527964657341892,0.44314824730496516
44,1.131048863584345,0.5296356894753196,0.5138913730016529,0.4412194082580589
45,1.1156972592527217,0.5135967948219993,0.4940837056915784,0.4346816373555074
46,1.0349170836535366,0.5771399411288175,0.5651927877175198,0.4633326599247415
47,1.1007465720176697,0.542600458318537,0.5300247606567361,0.4191095764452422
48,1.0674511790275574,0.5509834289550781,0.4961123086898376,0.4385561059065036
49,1.065866475755518,0.5718510367653586,0.5523135237903758,0.48882612417748367
50,1.0127521265636792,0.5860881805419922,0.5660390569405123,0.4697349860163575
51,0.9364043961871754,0.6214537187056108,0.5936344208576801,0.5112266546665606
52,1.0221613862297751,0.600622523914684,0.5639408380533992,0.4743483368921178
53,1.093289619142359,0.5659750158136542,0.5395115687596527,0.46557152456476947
54,1.1216815818439831,0.5465401736172762,0.5461336613886736,0.44375580202110787
55,1.0391109260645779,0.5870782678777521,0.5514208152466877,0.48878475701944396
56,0.9891433228145946,0.5995310003107245,0.5500526431185956,0.48398610339923337
57,0.9990001104094766,0.5898812033913352,0.5461629491765052,0.47610821860673075
58,1.1000274907458911,0.5389813509854403,0.5252099282839812,0.44102710089274216
59,0.9763998064127836,0.6096099506724965,0.5628983826820992,0.48616993889762933
60,1.0773580887100913,0.5536006580699574,0.5395076190206137,0.4472417714582248
61,1.0335383144291965,0.591087514703924,0.5963236101987687,0.5049996327004258
62,1.1538815823468296,0.48177285627885297,0.4715514462441206,0.391342650717971
63,0.9810901500961997,0.5755490389737216,0.548516929318959,0.46477640191601083
64,1.0575131340460344,0.5655647624622692,0.4998133121566339,0.4159838243133642
65,1.050734048539942,0.5754033868963068,0.5606196824969216,0.4791825230826031
66,1.0299274000254544,0.5841237848455255,0.5444468412221216,0.47570063155126263
67,0.9484743801030245,0.6152097528631036,0.5620415866195055,0.49448683605508204
68,1.1185418096455662,0.5361520593816583,0.5258051324635744,0.43969575205648487
69,0.9860286495902322,0.6041091572154652,0.5457085241478953,0.48788846064020286
70,1.0368249795653603,0.5922423276034269,0.5557305500419303,0.4995441819547647
71,1.0117402835325762,0.621765830300071,0.5825923933562908,0.5028596823527054
72,1.0875653136860242,0.5527482466264204,0.5343145591799509,0.4589429479697587
73,1.0309111259200356,0.578765175559304,0.5502435618334196,0.4667644621169364
74,1.0752828229557385,0.5794597972523082,0.5505815033790317,0.4764883736524181
75,0.9735475832765753,0.5970805775035511,0.5274425344330005,0.4656368862752887
76,0.9707763899456371,0.6048689755526456,0.5568138972263444,0.4746999817752195
77,1.0876243114471436,0.5242006128484552,0.5201997162604873,0.4185028715397824
78,1.0279090241952376,0.5904431776566939,0.5362912638388067,0.45754137060562655
79,1.0275223417715593,0.5524992509321733,0.5231696927896171,0.4379271905371835
80,0.9266025640747764,0.6183282678777521,0.5643145688148004,0.49141810903992417
81,0.9696466651829806,0.6101634285666726,0.5551824166693471,0.4815281340217387
82,1.0940031896937976,0.5409748770973899,0.5210073778236454,0.42250671929022326
83,1.0672971335324375,0.5445334694602273,0.5256151756779714,0.4250249352607666
84,1.0005296739664944,0.5937876267866655,0.5470646860247309,0.4590134052983062
85,1.1074596643447876,0.5509459755637429,0.5098080052570864,0.44982710252092645
86,1.1062138026410884,0.5215226953679865,0.476616874421862,0.3920658665434034
87,1.013990131291476,0.5706957036798651,0.5284710059111769,0.4660065897147764
88,1.0957851843400435,0.5358375202525746,0.525475584139878,0.4438019738617269
89,1.1175633885643699,0.5189567912708629,0.5148508355698802,0.44169587063317356
90,0.9097612283446572,0.6407170729203657,0.5731796234507452,0.49404978413473477
91,0.9880976351824674,0.5982192646373402,0.5462250332771377,0.46345333763482893
92,0.9637330011887983,0.6104767539284446,0.5474426035176624,0.4664772212166678
93,1.0110357241197065,0.5620134527033026,0.5275088619038631,0.4574845250463113
94,0.9545256170359525,0.6156706376509233,0.5265163411809639,0.44901881289710716
95,1.0029920827258716,0.589217792857777,0.5578120321628045,0.48585176148282533
96,1.0395287654616616,0.5589878775856711,0.5234313758767464,0.4621607524935495
97,1.0857737389477817,0.5281002738259055,0.4974600065245547,0.42461090827022085
98,1.0929656624794006,0.569946982643821,0.5398478324271061,0.45491983453658497
99,0.9916681430556558,0.5637865933504972,0.5260694460435347,0.43352783835408365
100,1.010498968037692,0.6027266762473367,0.5614940116435967,0.5083133580020248
101,0.9756948785348372,0.620359247381037,0.5352872826836326,0.4706731683426452
102,1.0273460312323137,0.5821550542658026,0.5245637610893358,0.4674242324280468
103,1.0160264589569785,0.5872183713045988,0.5324513296681371,0.45077870176597074
104,0.9949662631208246,0.6173619357022372,0.5760322578928687,0.5057176608930934
105,1.0227508328177712,0.5865509726784446,0.5717240193731744,0.5001406964094547
106,0.9994108568538319,0.5725772164084695,0.526303803505884,0.4731149724261327
107,0.9659516919742931,0.6196559559215199,0.561820123005997,0.48446118882433936
108,1.0365535616874695,0.5596823258833452,0.5454369923099875,0.4499523267361589
109,0.9342658682302996,0.6196658394553445,0.5945186691189354,0.500939683269032
110,0.9803075736219232,0.6081116416237571,0.5658600765534423,0.4871572357263755
111,1.0761702440001748,0.5267776142467152,0.4789842593441294,0.4052582629956305
112,1.0228531523184343,0.6050255515358665,0.5676880011504347,0.5017360011962327
113,0.987557205286893,0.5981875332919034,0.5348695306426883,0.4852796356767199
114,1.0224548415704207,0.5680072090842507,0.5144603278657253,0.4426781734430485
115,1.053915966640819,0.5446331717751243,0.515930980316956,0.44902365388010035
116,0.9954164082353766,0.6112584200772372,0.5675802664323286,0.4840098437429829
117,1.014847386967052,0.5993707830255682,0.5854292174970562,0.5161848664283752
118,1.0613556558435613,0.5410477031360973,0.5458724389106713,0.46677275734360923
119,1.051024236462333,0.5306001143022017,0.5230217677281789,0.45154347131822514
120,1.019488974051042,0.5828659751198508,0.5368525054813786,0.435085740998726
121,1.0157531608234753,0.612251801924272,0.6070420927029442,0.5391809657131407
122,0.9258811419660394,0.5898513793945312,0.5546386324885216,0.47345970587974245
123,1.0519507744095542,0.560287128795277,0.5395311596380039,0.47420045352456247
124,1.0490838939493352,0.5951073386452415,0.5677127402106469,0.4923901442353698
125,1.0386417508125305,0.5663694901899858,0.5067708766595884,0.4458313640207052
126,1.1111953204328364,0.518897836858576,0.5016104379160837,0.42412174404175446
127,1.1409221725030378,0.5101136294278231,0.4942075506868688,0.4171979475597089
128,1.081449194387956,0.5436739488081499,0.5093802019784396,0.43973070391538466
129,0.9973581216552041,0.5937291925603693,0.5492730889130722,0.464980807621032
130,0.9986499981446699,0.5874295668168501,0.5591546757654711,0.47131264288063074
131,0.9923292669382963,0.5906547199596058,0.5363161425021562,0.46684898113281553
132,1.0134407390247693,0.5857334136962891,0.5499518192796544,0.4575003606944599
133,0.9988021037795327,0.6070242795077238,0.5748298166912388,0.5114359898408029
134,1.022930004379966,0.6127024563876066,0.5577778858820569,0.4778665774872273
135,1.0707965980876575,0.5745849609375,0.5230022100308402,0.4477027558975599
136,1.0147048505869778,0.6206106706099077,0.5870017526692457,0.5190401618072594
137,1.0210318836298855,0.5618249719793146,0.5057265966791998,0.43966140991754155
138,0.9469781409610402,0.6004782589999113,0.5514723269522868,0.48220747213980014
139,0.9500749056989496,0.5980888713489879,0.5688692478711759,0.48613324958238413
140,1.0161390738053755,0.5895219282670454,0.5481189273361285,0.49522725380798377
141,0.9300661791454662,0.623512094671076,0.5800887982953679,0.5139403990046545
142,0.951649931344119,0.6122467734596946,0.5525634304874323,0.4859190148470754
143,1.0745577758008784,0.5206505168568004,0.4834900090301579,0.4182110745248131
144,1.0583915493705056,0.5689979900013317,0.5319529043679888,0.459661110304296
145,0.9451471946456216,0.6382343985817649,0.5907576002011244,0.5187668516723947
146,0.9119018803943287,0.5831156643954191,0.528801166029139,0.47884802774272184
147,1.010566538030451,0.545198613947088,0.5021330842917616,0.43957382516766136
148,1.0658021840182217,0.5564304698597301,0.5272086419334466,0.4286682114799822
149,0.9676239111206748,0.6258369792591442,0.5732744959267703,0.49273434708910907
150,1.0591385743834756,0.6119566830721769,0.5424804092300209,0.4778803007105704
151,0.966111194003712,0.5879863392223011,0.5546276843683287,0.4600025476379828
152,1.0217387784611096,0.5958808552135121,0.5623623047193343,0.46872407231818547
153,0.9663201787255027,0.595674688165838,0.5563867395235733,0.47264836478809064
154,1.0519983226602727,0.5309297388250177,0.5129182596098293,0.44429510848766024
155,0.9256192445755005,0.6292176680131392,0.5666849909995851,0.4990038010344671
156,0.8980887423862111,0.610685175115412,0.5617301702838052,0.47444684437306767
157,0.9400483803315596,0.6006440249356356,0.5677239606468654,0.4962260734285916
158,0.9927451122890819,0.6036578091708097,0.5440747888589447,0.46606644175269385
159,0.9649614095687866,0.6112381328235973,0.5647310145537962,0.4814671729267998
160,0.9604245370084589,0.6059263402765448,0.5383031624792651,0.47847202487967233
161,0.9093021967194297,0.6085024746981534,0.5086570713161067,0.4516296578909863
162,0.9302278648723256,0.6332876032049005,0.5882565430788831,0.5172283025458455
163,1.0089748393405567,0.5711115056818182,0.5564364463683557,0.4699583811293864
164,0.9477783062241294,0.6149028431285511,0.5471304280429401,0.4772368771955371
165,0.9239859797737815,0.6594801816073331,0.6344248510219834,0.5703327627005902
166,0.9498262080279264,0.6287855668501421,0.5877531333403154,0.4990234025330706
167,1.0444459535858848,0.5803890228271484,0.5666100458368998,0.46463934798851947
168,0.9734951528635892,0.5997288443825461,0.5383650763813587,0.4694965427128905
169,0.9810202392664823,0.583825718272816,0.5471534808589653,0.4763019902377643
170,0.9478269381956621,0.6339468522505327,0.6017590461071284,0.5290301154309418
171,1.0859128020026467,0.5511379241943359,0.48795550007542426,0.4123869844849899
172,0.9539067907766863,0.5992816578258168,0.571477570401674,0.5006567829457874
173,0.9882245388897982,0.603606484153054,0.572675185574388,0.4995741851585494
174,0.9422384446317499,0.6151806224476207,0.570504380337132,0.5224585948321461
175,1.062577719038183,0.5294784199107777,0.5286163652146404,0.44253805628977716
176,1.0005074739456177,0.5819955305619673,0.5443425411358476,0.48979948520321737
177,1.0802308104254983,0.5799711400812323,0.5714656316717579,0.4911234876278534
178,1.0987858392975547,0.546257192438299,0.5678100029829445,0.47448004013197287
179,0.9687740044160322,0.5725350813432173,0.5284833872944794,0.46080379090695217
180,0.930189929225228,0.6328946893865411,0.6023447553373196,0.529132766649127
181,1.0852010304277593,0.5427192341197621,0.5238197636367246,0.45715800431472337
182,0.9539920525117354,0.6264610290527344,0.556955974295058,0.49269422092898324
183,1.0304915417324414,0.5800737901167436,0.5637475269084627,0.4797404037602643
184,0.9639892090450634,0.6035433682528409,0.5725090202282775,0.49635024555027485
185,0.9462692141532898,0.5905017852783203,0.5532479679042642,0.45119318730113184
186,1.0030233751643787,0.6092307350852273,0.5955772403288971,0.520211586220698
187,0.8842372731728987,0.6448542855002664,0.5901737556877461,0.5281038275835189
188,1.0129467628218911,0.5932213176380504,0.530573913150213,0.46671363546259026
189,0.9739114533771168,0.5686759948730469,0.5230596637861296,0.45039508085359226
190,0.9682289524511858,0.5991419011896307,0.5508035732941194,0.4654208889908411
191,0.8768764517524026,0.665641264481978,0.5912714619189501,0.5298238498243418
192,0.9423054565082897,0.6157363544810902,0.5505450317128138,0.48743945406749845
193,1.1191705898805098,0.549285888671875,0.5137851735873317,0.45682100479660387
194,1.0059108192270452,0.6033673719926314,0.5660095885819332,0.5053340578028425
195,0.8708293763074008,0.632520155473189,0.5671273890713399,0.507736929692328
196,0.9609200629321012,0.5978428233753551,0.5694366145815531,0.4973154311724515
197,0.93664381720803,0.5721693905917081,0.5567628477107395,0.48375134043056855
198,0.9330176385966215,0.6243350289084695,0.6042671806432984,0.5176737367344851
199,1.0329660339788957,0.586807597767223,0.5339149469192225,0.4594037804900753
200,0.9926483793692156,0.5345301194624468,0.5045949158428068,0.43679750156165525
201,1.022090407935056,0.5833247791637074,0.5500788404182955,0.4813634467480535
202,0.9300742149353027,0.6335532448508523,0.5514010939527494,0.4803003526996525
203,1.003556246107275,0.5727674310857599,0.5529099181294441,0.4688898707126183
204,1.0730862780050798,0.5220012664794922,0.5063482416709039,0.4277438086203553
205,0.9011053876443342,0.6343907442959872,0.5771403546360406,0.5079314519905231
206,0.9733812700618397,0.6106511896306818,0.5736448664214219,0.4852760998189545
207,0.9893213293769143,0.6621015722101385,0.593678827482191,0.533910883590579
208,1.0377462072805925,0.5765545584938743,0.5479866204656322,0.4778153592593629
209,1.0202914964069019,0.5854587554931641,0.5679828478870067,0.4817527992312204
210,0.8882741169496016,0.6513281735506925,0.6035688925026492,0.5297963390264406
211,1.0256697589700872,0.572747837413441,0.5700308568987318,0.4648722565775229
212,1.0362461805343628,0.5987557497891512,0.575723362472755,0.4873979139030615
213,1.0441303849220276,0.6007137298583984,0.5478387634185228,0.4723540762947364
214,1.06277550350536,0.5323985706676136,0.4955510122538478,0.43801571306920034
215,0.8925249739126726,0.6567802429199219,0.6106722370975397,0.5404641412367875
216,1.0261365608735518,0.6073304956609552,0.5622871705246243,0.48665272318546404
217,0.9152522412213412,0.6613982807506215,0.598448174920949,0.5165181566156786
218,0.9832685156302019,0.6062660217285156,0.5585486720400777,0.4874242266470736
219,1.010636102069508,0.5641245408491655,0.49293986534361134,0.4321506639349867
220,0.9644805897365917,0.6247118169611151,0.5942509744147008,0.5126153637909077
221,0.9505624771118164,0.6002661965110085,0.5864881948165764,0.4960415135243569
222,1.0860183347355237,0.5414928089488636,0.5106524794193154,0.43850177742371504
223,0.9436530579220165,0.6296962391246449,0.6124025679256936,0.519349484207024
224,0.8782674399289218,0.6479171406139027,0.5822042112281038,0.4780669442631982
225,1.0497622923417524,0.5852347287264738,0.58970380845395,0.47412109767277466
226,0.9317631071264093,0.6192536787553267,0.5911631688782522,0.5298252321054778
227,0.9083186713131991,0.6404347853227095,0.5593842451714657,0.482007412832569
228,0.8552938049489801,0.6608207009055398,0.5834878714416515,0.5095310614190318
229,0.9949608932841908,0.5878271623091265,0.5386791848154231,0.47895272078246554
230,1.0468287034468218,0.5395341352982954,0.5109033176082779,0.44617976545652543
231,0.9573494466868314,0.5903197201815519,0.5510963282801888,0.4714485529640859
232,0.9648569876497443,0.6005670374090021,0.5481912404595112,0.4909078597980128
233,1.027404855598103,0.5909912802956321,0.5641053377396681,0.4756613210378088
234,0.9892297874797474,0.5805615511807528,0.5623443759977818,0.4704546904699369
235,1.012418194250627,0.5895827900279652,0.5527903800830245,0.47840059734880924
236,0.9713010517033663,0.6048020449551669,0.5510347919453952,0.48087016717446124
237,0.9935119910673662,0.5939806157892401,0.5605663591995835,0.481106001121754
238,0.9743923978372053,0.578132455999201,0.5418362022292885,0.462553881870752
239,0.9826566089283336,0.610216660933061,0.5527608188433739,0.47407706354488255
240,1.0294551632621072,0.5640479001131925,0.554257566278631,0.47303985021690925
241,0.9271613684567538,0.6226504932750355,0.5793969143097374,0.48233653672716836
242,0.9300992272116921,0.6110475713556464,0.5792075895958326,0.49995281428776006
243,0.965666261586276,0.5971057198264382,0.5609640433368358,0.48788710514252837
244,0.9476000937548551,0.6128768920898438,0.5715254231525416,0.5060027264566584
245,0.9917810288342562,0.6086075522682883,0.58179749768566,0.5043229652907361
246,1.0977868546139111,0.5611431815407493,0.5371097110619303,0.47084791533416137
247,0.9211381240324541,0.6500823281028054,0.6114804041148587,0.5193893952210519
248,1.0264230370521545,0.572958686135032,0.5383700522890483,0.4674156770508117
249,0.8825655037706549,0.6460623307661577,0.5970388104800474,0.5148030411113392
250,0.9224921790036288,0.6162849773060192,0.5602028601040895,0.47452449950982223
251,1.00806203213605,0.5852402773770419,0.5449227881194516,0.4634106445803561
252,1.0583300427957014,0.5661466771906073,0.5453603042230746,0.45234975273904804
253,1.05138052593578,0.5794003226540305,0.5564956127835269,0.48535231746394525
254,0.9896702766418457,0.5724662433971058,0.5096074864797463,0.4444546589141034
255,0.9971849864179437,0.5735369595614347,0.5641904663444124,0.45871131294209344
256,0.8957150470126759,0.6379311301491477,0.594912784343416,0.5297227088277313
257,0.9487276944247159,0.6257665807550604,0.6009294731881131,0.5089757643978704
258,1.0092066309668801,0.5696728446266868,0.5296586783687499,0.44902266667817126
259,1.0042691772634333,0.6005685979669745,0.570560426033229,0.46601186092117464
260,0.9717486880042336,0.6037268205122515,0.5322194899517027,0.4782287858595902
261,0.9784730456092141,0.6075761968439276,0.5656592874703082,0.47718786922368134
262,1.0314419865608215,0.570526816628196,0.531230334526547,0.46736638175537915
263,0.9835034337910739,0.5831571058793501,0.556234547868371,0.47975144552236254
264,0.9450823773037303,0.6078990589488636,0.5885442462192507,0.5191866159093479
265,0.8908009962602095,0.6184482574462891,0.5654830375516956,0.47897445219992235
266,0.8922384868968617,0.6216137625954368,0.5931567733006721,0.5255355398615145
267,0.9832882664420388,0.5765602805397727,0.5265031388500409,0.46984645736202685
268,0.9703565619208596,0.6562531211159446,0.6327739587815647,0.5251617207382382
269,0.9857070933688771,0.5899184833873402,0.5666252506727522,0.4884867713500915
270,0.98185856775804,0.5856614546342329,0.5495021302512296,0.4747802540157202
271,0.864068475636569,0.6495999422940341,0.6196796973659233,0.5468144277957353
272,0.9443524100563743,0.5975849845192649,0.5750944402164102,0.5060456239364364
273,0.9997771111401644,0.5838052576238458,0.5464768991117704,0.4899669708049094
274,1.013761888850819,0.5675884593616832,0.5493857733672485,0.4505405466770753
275,1.0156040408394553,0.608435717496005,0.5723802764815363,0.5020955850962888
276,0.99132301048799,0.6001992659135298,0.5643975258889523,0.4719665431502191
277,0.9265910332853143,0.6592265042391691,0.6110866285267879,0.54685925738886
278,1.0526940497485073,0.59046086398038,0.549636710435152,0.484262624416839
279,0.9442064653743397,0.6345752369273793,0.6124340199801902,0.5069614172680303
280,0.9514662785963579,0.586953423239968,0.5366782736197241,0.4843141569396142
281,0.9467573111707513,0.6101296164772727,0.5578599855547178,0.48078765937614
282,0.996012113311074,0.6136564774946733,0.5550818551670421,0.4780955072492361
283,0.952324861829931,0.6080112457275391,0.537953040308573,0.46342964317988267
284,0.9525654099204324,0.5974462682550604,0.5833421209827065,0.5051673564799288
285,0.9365322914990512,0.6251428777521307,0.5879856136373498,0.5140750453892079
286,0.8715022748166864,0.6662729436700995,0.6218372005122629,0.5328753466548567
287,1.0419079173694958,0.5689348741011186,0.5163022521274715,0.43211373646838847
288,0.9336669390851801,0.6328296661376953,0.584890497171066,0.5250323888507079
289,0.9373505386439237,0.628173828125,0.5919816714118827,0.5367881132459099
290,0.8708658976988359,0.6404238614169034,0.5880114390853454,0.5081026507118209
291,0.9273843711072748,0.6022274710915305,0.5749890215864236,0.4962670131671158
292,0.9217715263366699,0.6229468258944425,0.5843102710998871,0.5021687246097083
293,0.905553855679252,0.6405065709894354,0.5689844822680409,0.48319815564900637
294,1.0147564086047085,0.6034459200772372,0.5756141933697191,0.4805416361936791
295,0.9758508909832347,0.5932967446067117,0.5252917303322729,0.4697022729087621
296,1.0129334764047102,0.5802990306507457,0.5386473953046582,0.45659743031931366
297,0.9556068452921781,0.5736109993674539,0.5319123340516605,0.4490223604423756
298,0.9228664094751532,0.6068848696621981,0.585332518528131,0.5047238905152137
299,0.912651620127938,0.6236769936301492,0.5930865884504535,0.5144995989447291
300,0.9899431792172518,0.5838217301802202,0.5401706954633648,0.443411874500188
301,0.9995696815577421,0.6010034734552557,0.5742277379401706,0.5134739057922905
302,0.9109208204529502,0.6347651048140093,0.606658687804487,0.5222156829179518
303,0.9589074470780112,0.6133183566006747,0.5905041985891082,0.5355712637643922
304,1.0385757793079724,0.5701919902454723,0.5363082128699158,0.453279979048158
305,0.9839133782820269,0.5871979106556285,0.565712577247971,0.48757153322697955
306,0.9225630055774342,0.6100104938853871,0.5682965508577499,0.4978481556542895
307,0.9531499580903486,0.6028950431130149,0.5606397504875944,0.4881080034379424
308,0.920956627889113,0.6246630928733132,0.5869718774814497,0.5221831855279478
309,0.9849315231496637,0.6042811653830789,0.5571947926655412,0.45475101995874534
310,1.0079476724971423,0.5948888605291193,0.568078536270398,0.4671558735056103
311,0.9356300559910861,0.6178583665327593,0.5798523216085001,0.5026093607937748
312,1.016181761568243,0.5819913690740411,0.5357006384715945,0.47520062076562847
313,0.9733154936270281,0.5872027657248757,0.5550069908865474,0.4800757556645708
314,0.9035236239433289,0.6431366313587535,0.6354067322205413,0.5264697297601205
315,0.8904647881334479,0.6233664425936613,0.5708338332955133,0.5065656917444854
316,0.9333300807259299,0.659848993474787,0.622882517054677,0.5392041053114967
317,1.0053315596147017,0.5870689045299183,0.5556294050859378,0.48620622431774957
318,0.9219593839211897,0.6080460981889204,0.5357025870206681,0.4538571565327319
319,0.9078141884370283,0.6383457183837891,0.609629411516256,0.5429587784694211
320,0.8977842764420942,0.6208227330988104,0.5700159662995826,0.5198956716128371
321,0.9063069115985524,0.603750922463157,0.5755185219035908,0.5017588314684954
322,1.0000204931605945,0.6064043912020597,0.5699246452105317,0.4951389439573342
323,0.8622675971551375,0.6773409409956499,0.6197957181456414,0.5428098475306549
324,1.0434830676425586,0.5690335360440341,0.5652098370059817,0.471879167937335
325,0.8759029941125349,0.6441612243652344,0.6047188102013685,0.5405779773665761
326,0.9311610460281372,0.6375477530739524,0.5534914283462885,0.48703400571618904
327,0.9221081354401328,0.625724965875799,0.5825768248561706,0.5036282143740788
328,0.9445771683346141,0.6289941614324396,0.57439732987603,0.4988981704650955
329,0.9487388404932889,0.6412403800270774,0.5912449984726581,0.49513250817968085
330,1.022101180119948,0.5831541581587358,0.5575451446189121,0.4695089142557911
331,1.0204130465334111,0.567659551447088,0.5546695826871489,0.4581665627602805
332,0.9439292360435833,0.6039156480268999,0.5312553948675817,0.45630838386932737
333,0.9488916559652849,0.6307171908291903,0.6008641475134275,0.5327723949131641
334,0.8937439701773904,0.629799409346147,0.6115230247590013,0.544476649723947
335,0.978148650039326,0.6163472262295809,0.5724295022267721,0.5018467705151786
336,0.9884892160242255,0.5980840162797407,0.5762199361237105,0.49780392479839397
337,0.9382337331771851,0.6288719177246094,0.5612223601307381,0.5171559226953171
338,0.8787748488512906,0.637133164839311,0.6023315333507278,0.5260608437555757
339,0.8481408574364402,0.63898381319913,0.5857616179538044,0.5201472619717772
340,0.9275508739731528,0.6296317360617898,0.6138716728680513,0.5160126407969404
341,0.9936980876055631,0.6055859652432528,0.5346136806024746,0.44992253730412235
342,0.9124251441522078,0.6271506222811613,0.6068173738365824,0.5398906134068966
343,0.974995185028423,0.623044794256037,0.6067515728487209,0.5183530574749139
344,0.8666429628025402,0.6949579065496271,0.6342885150489482,0.5610007924789732
345,0.8654022541913119,0.6732758608731356,0.6289756763726473,0.5354415787256915
346,0.95634695074775,0.5996326099742543,0.604534882268953,0.5051024111876772
347,0.8982310186732899,0.6457828174937855,0.5956429586830464,0.5163652402433482
348,0.9424697160720825,0.6248997774991122,0.5646339719268408,0.4765999384795908
349,0.9851500391960144,0.6438914212313566,0.6324564088135958,0.549074933948842
350,0.8928506049242887,0.6347349340265448,0.6062340928937456,0.5359420387262204
351,0.9695362231948159,0.5979787653142755,0.5730629282241518,0.49460748628586193
352,0.9285108067772605,0.6115140047940341,0.6012272264131091,0.48945063330756966
353,0.9900937838987871,0.5997238159179688,0.5921717929145829,0.5118895764145154
354,0.9205411564220082,0.6332106156782671,0.5623938422650099,0.5030260924805506
355,0.9390497207641602,0.6214909987016157,0.5693081080998209,0.5023253748791334
356,1.0449016365137966,0.5507628700949929,0.5198077063330195,0.45540509931743145
357,0.9924658049236644,0.6160507202148438,0.5900150556117296,0.5024673337294107
358,0.9265831221233715,0.6079529848965731,0.5637415256139569,0.48059182139960205
359,0.8440961675210432,0.6729387803511186,0.6092307451604442,0.5397155622697689
360,0.983725986697457,0.607977260242809,0.5963189478445036,0.5201239011155188
361,0.9500265229832042,0.6514531915838068,0.614417564631863,0.5424174149097367
362,0.7766579308293082,0.6950714804909446,0.6485318340869113,0.5752822052348744
363,0.8979441144249656,0.6290102871981534,0.5824943901124325,0.5193842260844328
364,0.9924051653255116,0.5643329620361328,0.5712037655016915,0.47432343839583074
365,0.7868908643722534,0.7026091488924894,0.6667723589661446,0.601815147198398
366,0.9464135549285195,0.6271060596812855,0.5976787860564937,0.5085477818794598
367,0.96172311631116,0.5968282872980292,0.5592931458218531,0.485184783115983
368,0.8348047516562722,0.6538030450994318,0.6046519720482386,0.5404602776530241
369,0.9595449621027167,0.6006471460515802,0.5830449370498006,0.5102457235651937
370,0.854347976771268,0.6563467545942827,0.6201154248003811,0.5484963291174526
371,0.9158493659713052,0.610778115012429,0.5879140162671154,0.48640732280910015
