epoch,loss,PA,mPA,mIOU
63,0.9715580290014093,0.5956693129106001,0.5632866116409952,0.5038871116597544
64,0.9890500686385415,0.5826367464932528,0.5393676953601905,0.47708437098613515
65,0.9104300899939104,0.6200067346746271,0.6035554823465645,0.5230723564798775
66,0.9569602066820319,0.608664252541282,0.5735109961930324,0.4972540255720643
67,1.012215793132782,0.5935323888605292,0.5632414952428504,0.4937323958358981
68,1.0875578956170515,0.5337515744295988,0.4696068196472796,0.402913364793428
69,0.9645794900980863,0.5719602758234198,0.5407481336627494,0.4741105618039993
70,1.0360788919708945,0.5515315315940164,0.5383625721389597,0.44991008954291994
71,0.9195699745958502,0.6491277868097479,0.6051240515291945,0.5119432877399959
72,0.9918305765498768,0.6205640272660689,0.5829471512274309,0.5044941872527654
73,0.9945115176114169,0.6066140261563387,0.5812911069528623,0.50295240461657
74,1.0322912497953936,0.5633950666947798,0.5154605988751758,0.4485305004583841
75,0.9902312538840554,0.5972928133877841,0.5607983054201626,0.47284395487142983
76,0.9613594683733854,0.6388072967529297,0.5888264097950675,0.519390429708768
77,1.0217824090610852,0.5809664292768999,0.5298433179903607,0.4497168389762836
78,1.011325646530498,0.5465028936212714,0.5240513385188851,0.4472497020086104
79,1.088681009682742,0.5536337765780363,0.4852247190984516,0.41767502593971917
80,0.9719633080742576,0.6187293312766335,0.5715312228246396,0.4842387347603521
81,0.9821029251272028,0.624221454967152,0.5727652672000907,0.5037385370921005
82,0.9366859793663025,0.6202328421852805,0.5748948317698457,0.5015153658406978
83,1.1101289770819924,0.5424483906139027,0.5026466582309116,0.4240850523452867
84,0.9787140217694369,0.5859066356312145,0.5475947672331875,0.46888840641225793
85,0.9910759438167919,0.5736879868940874,0.5328258878805421,0.4560338167727671
86,0.9957178126681935,0.5916994268243964,0.5347368024628271,0.46507947090801527
87,1.037151412530379,0.5464307611638849,0.4980606306635309,0.4352358801327434
88,0.9521964950995012,0.6141038374467329,0.552208373831077,0.49288969808681443
89,0.9875305565920743,0.5905369845303622,0.565330664881251,0.5134112944995816
90,1.0261009010401638,0.5646634535356001,0.5032163068218242,0.43527251440206205
91,0.9440068494189869,0.6125389445911754,0.5684619440951131,0.4783140517009253
92,1.0159995718435808,0.568473295731978,0.5576576637104154,0.4698558252474124
93,0.9486688917333429,0.6438411365855824,0.5876389784653756,0.5205983213487674
94,1.0610045736486262,0.575737172907049,0.5440686310175806,0.4617551513312554
95,0.9314406405795704,0.5969732457941229,0.5578352395148779,0.4854577842951668
96,1.0307145498015664,0.5488161607222124,0.5144131007519636,0.44023015129972587
97,0.9654952450232073,0.6032759926535867,0.5298164306547154,0.4686890516260808
98,1.0106247717683965,0.5402696782892401,0.5085432106967677,0.4310300185091116
99,0.9382504441521384,0.63842097195712,0.5515691000883552,0.5060422320596196
100,1.0375133807008916,0.5757302370938387,0.5259367558173835,0.4474804248152809
101,1.0027178742668845,0.6085799824107777,0.577764560976489,0.4977195709520443
102,1.0300140922719783,0.5850941051136364,0.5126565356146205,0.4353479753190186
103,1.0510692325505344,0.5870059620250355,0.5425264076753096,0.45523732705888426
104,1.0136507532813332,0.5882115797563032,0.5641082439846783,0.48202133889638143
105,0.9865017858418551,0.6241683959960938,0.6097294383428313,0.5469872322018173
106,0.9798029932108793,0.6024263555353339,0.5391392602627589,0.46133152981796727
107,1.0306367061354897,0.6199942502108488,0.577510554343462,0.5114137736911123
108,0.9841467467221346,0.6204010356556285,0.5618827816374092,0.5025240031854165
109,1.0282021273266186,0.6022089177911932,0.5966914377429269,0.5134797219229355
110,0.9159778627482328,0.6308685649525035,0.5745781911484135,0.48350973158349836
111,1.1641444563865662,0.4777922196821733,0.4627893368967555,0.36840868698941037
112,1.026307918808677,0.5742822126908735,0.5610437232323668,0.4542659004853869
113,0.9692859487100081,0.5834543054754083,0.527455466799438,0.4330309548372911
114,1.0706752105192705,0.5561696832830255,0.48755870861085976,0.41228265687823296
115,1.0340404022823682,0.5976198369806464,0.5249085549942472,0.4485049130056392
116,1.086626860228452,0.5275676033713601,0.49453776431354607,0.41586493023417215
117,1.0913729017431086,0.5563168959184126,0.5251624469780257,0.4554895107430639
118,0.954773025079207,0.6108358556574042,0.5467574098147452,0.4688273922709579
119,0.9196686853062023,0.6526383486661044,0.6210458558052778,0.5095077274282548
120,1.0426579117774963,0.5749171863902699,0.5264319403478029,0.45621419782665645
121,0.9596188393506137,0.5915033167058771,0.5527718981638,0.4760943158947736
122,0.9526850310238925,0.6212912472811613,0.5768205168298498,0.49457638310658775
123,1.0448146679184653,0.5399931127374823,0.4892607759136147,0.41685009659721056
124,0.9549350196664984,0.6295963634144176,0.5758294713768092,0.48393758081577043
125,0.9890883294018832,0.5916956121271307,0.559046049263667,0.47029569783163344
126,1.0473577813668684,0.5736836520108309,0.5262560108676553,0.4442757635208016
127,0.9995392073284496,0.5775793248956854,0.545200954953378,0.46852857869287784
128,0.9465127316388217,0.6298153617165305,0.5528298082578906,0.49777875328304205
129,1.040836594321511,0.5764548561789773,0.5225108971862937,0.4660755086733843
130,0.9329390254887667,0.6253467906605114,0.5439417426982387,0.4851762680336833
131,0.9060310667211359,0.651822870427912,0.5703321219506589,0.48072376525537536
132,0.9638730070807717,0.5877253792502664,0.5557636442509565,0.478916977786205
133,0.960044037212025,0.5984380895441229,0.5663150812668557,0.5054658056892962
134,1.0832646218213169,0.5705393010919745,0.5419132599437778,0.4545962648804892
135,0.9811039458621632,0.5815948139537465,0.5577736126089637,0.461637546075508
136,0.9681429158557545,0.6028388630260121,0.5269684558595393,0.4526908790384451
137,0.9155096845193342,0.6302465959028765,0.5614206383893774,0.49715436588634143
138,0.9179777069525286,0.6398582458496094,0.5527852443470196,0.4794614634222605
139,1.110493172298778,0.547991319136186,0.5390438379042528,0.4494570402650673
140,1.011455844749104,0.5790746862238104,0.554775779220191,0.45913000184703956
141,0.8662660609592091,0.658157001842152,0.5889154740355231,0.5009505282240835
142,1.112788352099332,0.5074946663596414,0.5016574148427356,0.4112422536550598
143,1.0411904941905628,0.5689777027476918,0.5396790414551188,0.46904566048496316
144,0.9172534509138628,0.6300088709050958,0.5878231244331057,0.518469572935084
145,1.01956829699603,0.5930720242587003,0.5946136141534556,0.4787226823497225
146,1.0142071355472912,0.5949661948464133,0.5431619556620717,0.4698877359571105
147,1.0103601054711775,0.6129237088290128,0.5413074368949641,0.4611784050410444
148,0.8379307009957053,0.6727470051158558,0.6161356627602469,0.5259046686643903
149,0.9905185103416443,0.5935641202059659,0.5505980734028113,0.4842338121683993
150,1.0284900773655286,0.5670549219304865,0.5028971994973042,0.43822039672258223
151,0.9195182648572054,0.621986215764826,0.5795139269625493,0.49534557353234215
152,0.9723227457566694,0.5928254560990767,0.5472268896516074,0.485657541716302
153,0.9215321215716276,0.6417517228560015,0.5807439598508857,0.49205618537962437
154,0.9551702629436146,0.5971781990744851,0.5506461635231972,0.4465485322289169
155,1.04956975850192,0.5732345581054688,0.5468426902185787,0.45576409580694005
156,0.9493042501536283,0.6275917400013317,0.6111158025874333,0.5257798624648289
157,0.9084383032538674,0.6593059193004261,0.6171486421742223,0.5570296735756777
158,1.0203646204688332,0.5979867414994673,0.5217025422475259,0.46543922294619156
159,0.9108948274092241,0.6509121981534091,0.6000699488954111,0.5066880867604844
160,0.9433248205618425,0.6384800997647372,0.5814647373282985,0.498880594389365
161,0.9210147911852057,0.6100656336004083,0.5614065734500234,0.474827641367235
162,0.9584431214766069,0.6302906383167614,0.5969061993739821,0.515241010432047
163,1.030343933538957,0.5841636657714844,0.5311889073766658,0.4460850627455412
164,0.837076105854728,0.6764739643443715,0.6229793727186255,0.5608687676193024
165,0.9100445183840665,0.6420648748224432,0.6156974455172365,0.5385498565367677
166,0.9912469657984647,0.5467562241987749,0.4783391172743656,0.41244830478998745
167,0.79151404987682,0.7002227089621804,0.6275604116645727,0.5470668851313266
168,0.9214495420455933,0.6536020799116655,0.5947152640331875,0.5253227400508794
169,0.8333017175847833,0.6774435910311613,0.625818871808323,0.5407462067457594
170,0.8298228220506148,0.7065053419633345,0.6415389343164861,0.5783742157800589
171,0.9370056228204207,0.6234207153320312,0.5867856060239401,0.5269437655806541
172,0.9091474088755521,0.654159199107777,0.583448615771803,0.5134767828170549
173,0.8702052289789374,0.6581601229580966,0.5909261422401125,0.5137875050475652
174,0.9856108860536055,0.5727306712757457,0.5267488224516538,0.46287168757143343
175,1.003574084151875,0.5519549629905007,0.5165105734274469,0.4389300623760474
176,0.9813025647943671,0.5736279921098189,0.5299173252318393,0.44960518985648046
177,0.969031193039634,0.6141484000466086,0.5778004520318725,0.49171900833872234
178,0.9126729044047269,0.6443885456431996,0.6075356881853871,0.5414601472121748
179,0.9327560392293063,0.6265090595592152,0.5985705338587816,0.5109374328749254
180,0.933405258438804,0.5921017039905895,0.5651294253766537,0.4859620824625546
181,0.9470223892818798,0.6105464588512074,0.5834669848819348,0.5160360601730645
182,1.006118433042006,0.5998047915371981,0.5642498407026075,0.4902572692358676
183,1.0493163899941877,0.5462620475075461,0.5377472571351312,0.45792314429259434
184,1.0718438896265896,0.5872872092507102,0.5537684134059501,0.4668428287523883
185,0.9835870265960693,0.618072509765625,0.6098998384973542,0.5255556147021707
186,0.9692243337631226,0.5905974995006215,0.5472763199359179,0.4731545197692784
187,0.9509572224183516,0.6432540199973367,0.5960214970294725,0.5140881765295159
188,1.0266694643280723,0.6069185083562677,0.5484514960130169,0.4820724373514002
189,0.9565259760076349,0.6331663998690519,0.5539967321886003,0.4806010708985427
190,0.9700948704372753,0.5643114610151811,0.526410001499409,0.4428276000279849
191,1.0012768561189824,0.6067459800026633,0.5325208477548916,0.461952304425226
192,0.9062816229733553,0.6362569982355292,0.5584511819549582,0.47499574682759965
193,0.926966824314811,0.6593265533447266,0.6133813790299676,0.5284428905103017
194,0.8189870606769215,0.6875374533913352,0.6410869891670617,0.5730011069681495
195,0.9256161180409518,0.6290454864501953,0.5620665998113427,0.5027613782916557
196,1.0338272127238186,0.5286123102361505,0.48852656900205393,0.4091541013701565
197,0.9517375068231062,0.5868127996271307,0.5432736297595759,0.46766016959472007
198,1.064987139268355,0.5268658724698153,0.5297075669196519,0.44565620133653283
199,0.9792852943593805,0.6051177978515625,0.5672387968833473,0.49651577418924053
200,1.0019699985330754,0.6126800883900035,0.5926661924882368,0.5157486761136997
201,1.0042788874019275,0.5852499875155363,0.5634831591424617,0.4656659622507339
202,0.9820970784534108,0.5855383439497515,0.551549877929078,0.4590033654292876
203,0.9882608218626543,0.6182713942094282,0.5802645079622214,0.522109188859097
204,0.9725353175943549,0.5983491377397017,0.5556683030233465,0.5079837511716918
205,0.9183842431415211,0.6478403264825995,0.602215298536149,0.5206999006749439
206,0.8823246684941378,0.6182396628639915,0.5667386417361823,0.4980354814536192
207,0.8850686875256625,0.6491182500665839,0.586338275874203,0.49601726805981755
208,1.0751593058759517,0.5612506866455078,0.530169960280711,0.4267237917520106
209,0.946701542897658,0.5947565598921343,0.5526596793735569,0.5145924670452421
210,0.9910904169082642,0.6320894414728339,0.6185677910054271,0.5414909669621424
211,0.9377047148617831,0.6098095286976207,0.5727945400232618,0.4947598875415596
212,0.8819725405086171,0.644513563676314,0.5879238959063183,0.5283923717215657
213,0.9205988428809426,0.5968605388294567,0.5376262981709178,0.44915876056289894
214,0.9660649787295948,0.6210545626553622,0.5456352212720297,0.47678521730796836
215,0.926548421382904,0.6095478751442649,0.5792825764087453,0.5045030281286348
216,0.860430739142678,0.6957936720414595,0.6164043027568947,0.5364225442436609
217,1.0065658363428982,0.5569402521306818,0.5220992229561406,0.4448537695835429
218,1.0202714096416126,0.5793743133544922,0.5480699596272726,0.48588111625891045
219,0.8731346021999012,0.6660126772793856,0.5797113894738934,0.4893565108491616
220,1.0245128870010376,0.5664013949307528,0.5512636509427632,0.45004886647009035
221,0.9868434288284995,0.591802943836559,0.5677389561632563,0.48769381547621876
222,0.9674693779511885,0.6154559742320668,0.5548346631482921,0.4648623414422301
223,0.8989104628562927,0.6285599795254794,0.555769632443447,0.4785380236042494
224,1.0078236243941567,0.5642736608331854,0.5078815972347829,0.45634492207318544
225,0.9848518913442438,0.6126507845791903,0.5523299891501665,0.46235888464037667
226,0.9406427686864679,0.6130254918878729,0.5506840368563478,0.48397455978291953
227,0.9182890057563782,0.651949102228338,0.569430391330653,0.5101001513539813
228,0.9776378328149969,0.5837515050714667,0.522085350874642,0.4538179228124632
229,0.8778213966976512,0.6432784687389027,0.5817513738187369,0.5078551337144084
230,0.8918418857184324,0.6558640219948508,0.6013620809059251,0.5151674797419797
231,0.9249511469494213,0.6163638721812855,0.5971211860676042,0.5106913144276901
232,0.9162661216475747,0.6342608711936257,0.61502209990497,0.5545253613646227
233,0.9891198765147816,0.6005030545321378,0.5627989398596004,0.4883452074083669
234,0.911709649996324,0.6092106212269176,0.5558890075930818,0.4729696013118056
235,0.9871632402593439,0.6042012301358309,0.5599597905847159,0.4758841927925294
236,0.9637620719996366,0.5899783047762784,0.5307760494337841,0.48659377731382847
237,0.8848661346869036,0.6403708024458452,0.584971150895316,0.5064665177157043
238,1.029961260882291,0.5751223130659624,0.5578633043915033,0.4710135963660749
239,0.93161987174641,0.6309294267134233,0.5635214626130288,0.4833482843757586
240,0.8780724243684248,0.6548512198708274,0.6141035479363794,0.5341569918924837
241,0.9523868018930609,0.6209801760586825,0.6035375194465318,0.5271928512480702
242,0.9125760360197588,0.6110919605601918,0.5740071973572909,0.5013029267905619
243,0.9077094359831377,0.6276642192493785,0.5719186249718239,0.5059646331514656
244,0.8761056878349998,0.6448329578746449,0.5804934082552791,0.5131658579815518
245,0.8384558341719888,0.6370617259632457,0.5831163451075554,0.49749192904511635
246,1.0084988908334211,0.5637083920565519,0.5300208954987201,0.4579391112889756
247,0.9088397811759602,0.6568683277476918,0.6088349195620553,0.5608684305440296
248,0.9316725947640159,0.6436535228382457,0.56788020581007,0.4871657599102367
249,1.0544033971699802,0.5620486519553445,0.5415686708134175,0.47114534850697964
250,1.0248418992215937,0.5676432522860441,0.5642322064165703,0.47892510175535624
251,0.8507546078075062,0.6735902266068892,0.6290461002764377,0.568348892879757
252,0.9305278929797086,0.633954481645064,0.5638345474038612,0.4912642457427203
253,0.9509318525140936,0.6109114560213956,0.5606773965568705,0.4651813689111309
254,0.9815257841890509,0.6096482710404829,0.5681231297838333,0.48903133356097067
255,0.928217736157504,0.6117290150035511,0.5616579111665487,0.4814906351437623
256,0.8943751183423129,0.641442212191495,0.5804358656433496,0.4731011814014478
257,0.9579901749437506,0.5945462313565341,0.5365329579534855,0.4714603320568461
258,0.9008246822790666,0.6648739901455966,0.5753078078004447,0.4949339174420402
259,0.8026194843378934,0.6784418279474432,0.5882454233625057,0.5267537567785687
260,0.7932751287113536,0.685830376364968,0.6187063248191138,0.5490609498428036
261,0.8873978799039667,0.6613871834494851,0.5961306008764289,0.5121420366181568
262,0.9753128940408881,0.5877987254749645,0.5340853279445913,0.46420370880514383
263,0.9895833459767428,0.585837104103782,0.5411401780491526,0.47147063013504853
264,0.9402170994065024,0.6229367689652876,0.5865155546608466,0.5150824724167417
265,0.9063740264285695,0.602484096180309,0.5491584346375682,0.45996706493050704
266,0.8536114855246111,0.640313755382191,0.5857299885458567,0.5188834136140279
267,0.8807332867925818,0.6745732047341086,0.6117389198731292,0.5118433243849061
268,0.8125134706497192,0.6843759363347833,0.6431698550216176,0.5244282933629372
269,0.9181663935834711,0.5969737659801136,0.5465248345228081,0.4786286391741173
270,0.8775643110275269,0.7011869603937323,0.6311571196737614,0.5545291760301386
271,0.8076072497801348,0.6923281929709695,0.645142266357487,0.5615255206146024
272,0.9566873853856867,0.6254282864657316,0.5720349156869237,0.49966487350915983
273,0.9147400801832025,0.6336630040949042,0.5740593878382986,0.4905757436698133
274,0.8572459491816434,0.6648979187011719,0.6309254624965516,0.545665350234644
275,0.8833688172427091,0.640495473688299,0.572079261510887,0.5032522029201076
276,1.02660025249828,0.5355330380526456,0.5045809157646463,0.42071886998482194
277,0.9010828354141929,0.7074550281871449,0.6528409771113233,0.5639715223065154
278,0.8551425446163524,0.6393219340931285,0.6165227651680735,0.5428455495275557
279,0.9102107123895125,0.6145437413995917,0.5781003500610082,0.5183749944818291
280,0.8966766758398577,0.6112743724476207,0.5644717440009117,0.4743088796636915
281,0.9153505455363881,0.6589844443581321,0.6033366146836091,0.5195154125632887
282,0.960390334779566,0.5888566103848544,0.5361369336870584,0.47368992429057305
283,0.9301279945807024,0.6281710537997159,0.5647950337363661,0.497571150671733
284,0.854135746305639,0.6750651272860441,0.6127317862754519,0.5397482709959149
285,0.9193675518035889,0.6529787236993964,0.5895489842038263,0.5138421417213976
286,0.9570040323517539,0.6052076166326349,0.5506297770453702,0.47522290954260493
287,0.9231059767983176,0.6553490378639915,0.5939395605925132,0.5108817412732275
288,0.9050057909705422,0.6152289997447621,0.5784476169554348,0.49260630483993073
289,0.9942243695259094,0.6059816533868964,0.5813203827393326,0.49751264339482243
290,0.9702531370249662,0.5975744074041193,0.5458224266767502,0.4806782656603239
291,0.866053126075051,0.6092572645707564,0.5507545085115866,0.49170225799422373
292,0.9278636249628934,0.6627717451615767,0.6070870039137927,0.5365509817122736
293,0.9161872701211409,0.6550459428267046,0.6315940097715198,0.5342286306920208
294,0.785845550623807,0.6843568628484552,0.6307051132687114,0.5499840590425513
295,0.8396377184174277,0.7022890611128374,0.6371949429369785,0.5593276688490402
296,0.8295318213376132,0.6994150335138495,0.6420795531620652,0.5698858877321155
297,0.9334494742480192,0.6254777041348544,0.5884331739084288,0.5053856808014892
298,0.9029044292189858,0.6602282090620561,0.5979914848311719,0.5358532842629674
299,0.9476698907938871,0.6063169999556108,0.5494947093115612,0.46410857225683605
300,1.0125834074887363,0.5796078768643466,0.5432733966524459,0.4559276420623064
301,1.02674400806427,0.5510345805775035,0.5282287048175931,0.45007359283044934
302,0.8644735271280463,0.6656981381503019,0.5979697369039059,0.5271057399328459
303,0.9674599658359181,0.6286055824973367,0.6104098676957868,0.5125500564886765
304,1.0534682598980991,0.5515920465642755,0.522508125371215,0.44347516722469166
305,0.8299074443903837,0.6596990065141157,0.5922423335300251,0.511551909378878
306,0.8782186020504344,0.6352225216952238,0.5946668339046565,0.5290847406299277
307,0.861619315364144,0.640134638006037,0.5442516449838877,0.47469439628449356
308,0.9314564737406644,0.6087010123512961,0.5685432198330421,0.4652311808471991
309,0.9606238061731512,0.5984243913130327,0.5803138420663096,0.5093022517605938
310,0.9623962478204207,0.6177088997580789,0.5808130520057272,0.5165060487237166
311,0.8863550803878091,0.6200759194113992,0.5873247401958163,0.49283926794305444
312,0.9016340970993042,0.622298847545277,0.5564055962657387,0.48552220448089595
313,0.9280049150640314,0.6044238697398793,0.5649022739168934,0.5051668349148134
314,1.0003756880760193,0.5976683876731179,0.5504982632330873,0.47088672390038316
315,0.9672077243978326,0.5816986777565696,0.559297433546321,0.4890285806561058
316,0.9482373866167936,0.6353437250310724,0.6035035416822542,0.5143117230300877
317,0.9860212802886963,0.6042723222212358,0.5933591979449954,0.49778911041423934
318,0.9119016528129578,0.6471132798628374,0.5886382066052068,0.5177442644489929
319,0.9193094860423695,0.6167177720503374,0.5778705395165492,0.5077352595769546
320,0.750961114059795,0.6994082710959695,0.6494029717551629,0.5822772574399344
321,0.8871446847915649,0.6162014007568359,0.5597568542103876,0.48179131014992227
322,1.0105086185715415,0.586487509987571,0.5628756568476092,0.49874842491276056
323,0.8598204146731984,0.6512602025812323,0.60261644304476,0.5339945303699509
324,0.9817621978846464,0.5981105457652699,0.5769349671476944,0.5148866851734717
325,0.9766763828017495,0.6505146026611328,0.5899758450686932,0.5098842126528986
326,0.8997148167003285,0.6628979769620028,0.6099537621167573,0.5495256801051173
327,0.8885446028275923,0.6565603776411577,0.6055577189068903,0.5227240689098174
328,0.9087755896828391,0.6377615495161577,0.5976181320200505,0.5341293163206005
329,0.8227900754321705,0.6824694546786222,0.6473705891912687,0.5699715593703083
330,0.8487773754379966,0.6560101942582564,0.623275352483192,0.5323010935892605
331,1.0242640972137451,0.6059970855712891,0.562662482430989,0.4852586547759446
332,0.8971765285188501,0.6359641335227273,0.598700566047972,0.49651858557692985
333,0.9387472326105292,0.6258522380482067,0.5823025637602602,0.5116152650126341
334,1.0428283702243457,0.5077570134943182,0.47134400467092,0.4025335804538124
335,0.8080588254061613,0.6715408671985973,0.5844155883585865,0.5235981943022291
336,0.9900231036272916,0.5850028991699219,0.5299309256740592,0.4526094013232399
337,0.9115746671503241,0.6741078116677024,0.6431811832907525,0.5496126310476526
338,0.8725189404054121,0.6763607371937145,0.6621631495654583,0.5922541474415497
339,0.7978426759893243,0.6771209023215554,0.6355417028746821,0.5608723600479689
340,0.8536189794540405,0.6388676383278586,0.6113658828491514,0.5403113755482164
341,0.8287906538356434,0.6705646514892578,0.5962112802821635,0.5272838312878527
342,0.982918381690979,0.5917001204057173,0.5743374233041488,0.4731873579816734
343,0.9243288880044763,0.6327098499644886,0.5635360659692775,0.5121537139639258
344,0.8805039308287881,0.6410080302845348,0.6102131112394008,0.5454784911125898
345,0.9392999356443231,0.6252484755082564,0.5918934520132925,0.49857346434146166
346,0.896512280810963,0.6515494259920988,0.615794959562746,0.5215438871051777
347,0.9661342447454279,0.5771361264315519,0.5566589450040325,0.490614661057903
348,0.9119879549199884,0.6273942427201704,0.592921762430871,0.5015875684012744
349,0.9133082790808245,0.6242915066805753,0.5707021013579585,0.49341118564321235
350,0.9391729018904946,0.6240811781449751,0.5913418621163476,0.48385271671312774
351,0.8568952191959728,0.6189353249289773,0.6053340296176347,0.507096756588329
352,0.8236203464594755,0.6594737659801136,0.6153257435018366,0.5445074174045161
353,0.9496556899764321,0.6417865753173828,0.6046561893414367,0.525155045673521
354,0.8676381653005426,0.6574875224720348,0.578425166789781,0.5081100866875865
355,0.8270280794663862,0.6726079420609907,0.598774712194096,0.530477737499909
356,0.846434089270505,0.6818923950195312,0.641954141738593,0.5721226200649571
357,0.8832012848420576,0.6329357840798118,0.6069442722933176,0.5248395751047858
358,1.0769484910097988,0.5664426630193536,0.5349181774919006,0.4512257933701304
359,0.801173519004475,0.6855829412286932,0.6316656163385646,0.5552282361737029
360,0.877758424390446,0.6258806748823686,0.5625983791595156,0.47088977152651007
361,0.8811353282494978,0.6467465487393466,0.603084947405891,0.553364474368705
362,0.8975696509534662,0.677328803322532,0.6242516187273643,0.5600131770003248
363,0.7904227592728355,0.6834115115079012,0.627055957574736,0.5706302177753638
364,0.8590096939693798,0.6409683227539062,0.560998501340774,0.49379216168414464
365,0.894707365469499,0.6551657589999113,0.5894583570347591,0.5156553032892671
366,0.8607116449962963,0.6474926688454368,0.5729271493513476,0.49534440760246734
367,0.9367674480785023,0.6005772677334872,0.5617272212085399,0.4960544996640899
368,0.9581713622266596,0.6220129186456854,0.5708057501522655,0.4945553694428368
369,0.8683574416420676,0.6474101326682351,0.5715837571452457,0.5104953660947186
370,0.877589919350364,0.670760761607777,0.6334209934046323,0.5650199157270518
371,0.8664811199361627,0.6465187072753906,0.6191503506323154,0.5514210695546353
